ID,stylo_filename,decade,title,author,gnd,forename,surename,birth_year,death_year,gender,filename,pubyear,genre,text_length,sorted_nationality,sources,timeslot,city,corpus
1,Schnitzler_DerWeginsFreie_gutenberg.txt,1880.0,Der Weg ins Freie,Arthur Schnitzler,http://d-nb.info/gnd/118609807,Arthur,Schnitzler,1862,1931,männlich,Schnitzler_DerWeginsFreie_gutenberg.txt,1908.0,Roman,118057,Deutschland; Österreich,https://www.projekt-gutenberg.org/schnitzl/wegfreie/wegfreie.html,1860-1879,vienna,sunset
2,Meding_ZweiKaiserkronen.txt,1870.0,Zwei Kaiserkronen,Gregor Samarov,http://d-nb.info/gnd/101135262,Oskar,Meding,1829,1903,männlich,Meding_ZweiKaiserkronen.txt,1873.0,Roman,199386,Deutschland,https://www.projekt-gutenberg.org/meding/2kaiserk/2kaiserk.html,1820-1839,vienna,sunset
3,Keyserling_DiedritteStiege.txt,1890.0,Die dritte Stiege,Eduard von Keyserling,http://d-nb.info/gnd/118561812,Eduard von,Keyserling,1855,1918,männlich,Keyserling_DiedritteStiege.txt,1892.0,Roman,76271,Deutschland; Estland; Lettland; Russland,https://www.projekt-gutenberg.org/keyserlg/stiege/stiege.html,1840-1859,vienna,sunset
4,Günther_DieHeiligeundihrNarrBand1_gutenberg.txt,1880.0,"Die Heilige und ihr Narr, Band 1",Agnes Günther,http://d-nb.info/gnd/118698907,Agnes,Günther,1863,1911,weiblich,Günther_DieHeiligeundihrNarrBand1_gutenberg.txt,1918.0,Roman,107025,Deutschland,https://www.projekt-gutenberg.org/guenthea/heilige1/heilige1.html,1860-1879,berlin,sunset
5,Günther_DieHeiligeundihrNarrBand2_gutenberg.txt,1880.0,"Die Heilige und ihr Narr, Band 2",Agnes Günther,http://d-nb.info/gnd/118698907,Agnes,Günther,1863,1911,weiblich,Günther_DieHeiligeundihrNarrBand2_gutenberg.txt,1918.0,Roman,118299,Deutschland,https://www.projekt-gutenberg.org/guenthea/heilige2/heilige2.html,1860-1879,berlin,sunset
6,Marlitt_ImSchillingshof_gutenberg.txt,1840.0,Im Schillingshof,E. Marlitt,http://d-nb.info/gnd/118731092,E.,Marlitt,1825,1887,weiblich,Marlitt_ImSchillingshof_gutenberg.txt,1880.0,Roman,132812,Deutschland,https://www.projekt-gutenberg.org/marlitt/schillin/schillin.html,1820-1839,berlin,sunset
7,Häring_DerfalscheWoldemar_gutenberg.txt,1810.0,Der falsche Woldemar,Willibald Alexis,http://d-nb.info/gnd/118648071,Willibald,Alexis,1798,1871,männlich,Häring_DerfalscheWoldemar_gutenberg.txt,1842.0,Roman,220761,Deutschland,https://www.projekt-gutenberg.org/alexis/woldemar/woldemar.html,1780-1799,berlin,sunset
8,Stifter_Studien_zeno.txt,1840.0,Studien,Adalbert Stifter,http://d-nb.info/gnd/118618179,Adalbert,Stifter,1828,1891,männlich,Stifter_Studien_zeno.txt,1844.0,Erzählung,372537,Deutschland; Tschechische Republik; Österreich,"http://www.zeno.org/Literatur/M/Stifter,+Adalbert/Erz%C3%A4hlungen/Studien",1820-1839,vienna,sunset
9,Stifter_Feldblumen.txt,1840.0,Feldblumen,Adalbert Stifter,http://d-nb.info/gnd/118618176,Adalbert,Stifter,1825,1888,männlich,Stifter_Feldblumen.txt,1840.0,Erzählung,37962,Deutschland; Tschechische Republik; Österreich,https://www.projekt-gutenberg.org/stifter/feldblum/feldblum.html,1820-1839,vienna,sunset
10,Stifter_Nachkommenschaften_gutenberg.txt,1840.0,Nachkommenschaften,Adalbert Stifter,http://d-nb.info/gnd/118618177,Adalbert,Stifter,1826,1889,männlich,Stifter_Nachkommenschaften_gutenberg.txt,1864.0,Erzählung,21016,Deutschland; Tschechische Republik; Österreich,https://www.projekt-gutenberg.org/stifter/nachkomm/nachkomm.html,1820-1839,vienna,sunset
11,Stifter_Witiko_gutenberg.txt,1840.0,Witiko,Adalbert Stifter,http://d-nb.info/gnd/118618180,Adalbert,Stifter,1829,1892,männlich,Stifter_Witiko_gutenberg.txt,1865.0,Roman,276518,Deutschland; Tschechische Republik; Österreich,https://www.projekt-gutenberg.org/stifter/witiko/witiko.html,1820-1839,vienna,sunset
12,Stifter_ZweiSchwestern.txt,1840.0,Zwei Schwestern,Adalbert Stifter,http://d-nb.info/gnd/118618181,Adalbert,Stifter,1830,1893,männlich,Stifter_ZweiSchwestern.txt,1845.0,Erzählung,49734,Deutschland; Tschechische Republik; Österreich,https://www.projekt-gutenberg.org/stifter/schweste/schweste.html,1820-1839,vienna,sunset
13,Müller-Guttenbrunn_DergroßeSchwabenzug_gutenberg.txt,1870.0,Der große Schwabenzug,Adam Müller-Guttenbrunn,http://d-nb.info/gnd/118585339,Adam,Müller-Guttenbrunn,1852,1923,männlich,Müller-Guttenbrunn_DergroßeSchwabenzug_gutenberg.txt,1913.0,Roman,84643,Deutschland; Rumänien; Österreich,https://www.projekt-gutenberg.org/muellera/schwaben/schwaben.html,1840-1859,vienna,sunset
14,Müller-Guttenbrunn_DieGlockenderHeimat_gutenberg.txt,1870.0,Die Glocken der Heimat,Adam Müller-Guttenbrunn,http://d-nb.info/gnd/118585340,Adam,Müller-Guttenbrunn,1853,1924,männlich,Müller-Guttenbrunn_DieGlockenderHeimat_gutenberg.txt,1911.0,Roman,77119,Deutschland; Rumänien; Österreich,https://www.projekt-gutenberg.org/muellera/glocken/glocken.html,1840-1859,vienna,sunset
15,Müller-Guttenbrunn_MeisterJakobundseineKinder_gutenberg.txt,1870.0,Meister Jakob und seine Kinder,Adam Müller-Guttenbrunn,http://d-nb.info/gnd/118585341,Adam,Müller-Guttenbrunn,1854,1925,männlich,Müller-Guttenbrunn_MeisterJakobundseineKinder_gutenberg.txt,1918.0,Roman,84748,Deutschland; Rumänien; Österreich,https://www.projekt-gutenberg.org/muellera/jakob/jakob.html,1840-1859,vienna,sunset
16,Wilbrandt_FridolinsheimlicheEhe.txt,1870.0,Fridolins heimliche Ehe,Adolf Wilbrandt,http://d-nb.info/gnd/118807250,Adolf von,Wilbrandt,1837,1911,männlich,Wilbrandt_FridolinsheimlicheEhe.txt,1875.0,Roman,51503,Deutschland; Österreich,https://www.projekt-gutenberg.org/wilbrand/fridolin/fridolin.html,1820-1839,berlin,sunset
17,Wilbrandt_HermannIfinger_gutenberg.txt,1850.0,Hermann Ifinger,Adolf Wilbrandt,http://d-nb.info/gnd/118807250,Adolf von,Wilbrandt,1837,1911,männlich,Wilbrandt_HermannIfinger_gutenberg.txt,1892.0,Roman,142733,Deutschland; Österreich,https://www.projekt-gutenberg.org/wilbrand/hermann/hermann.html,1820-1839,vienna,sunset
18,Brachvogel_OberstvonSteuben–desgroßenKönigsAdjutant_gutenberg.txt,1840.0,Oberst von Steuben – des großen Königs Adjutant,Albert Emil Brachvogel,http://d-nb.info/gnd/119163454,Albert Emil Brachvogel,No surename,1824,1878,männlich,Brachvogel_OberstvonSteuben–desgroßenKönigsAdjutant_gutenberg.txt,1875.0,Roman,141373,Deutschland,https://www.projekt-gutenberg.org/brachvog/steuben/steuben.html,1820-1839,berlin,sunset
19,Kahane_DieThimigs_gutenberg.txt,1890.0,Die Thimigs,Arthur Kahane,http://d-nb.info/gnd/116017538,Arthur,Kahane,1872,1932,männlich,Kahane_DieThimigs_gutenberg.txt,1930.0,Roman,32169,Deutschland,https://www.projekt-gutenberg.org/kahane/thimig/thimig.html,1860-1879,vienna,sunset
20,Schnitzler_FrauBertaGarlan_gutenberg.txt,1880.0,Frau Berta Garlan,Arthur Schnitzler,http://d-nb.info/gnd/118609807,Arthur,Schnitzler,1862,1931,männlich,Schnitzler_FrauBertaGarlan_gutenberg.txt,1901.0,Novelle,50205,Deutschland; Österreich,https://www.projekt-gutenberg.org/schnitzl/bertagar/bertagar.html,1860-1879,vienna,sunset
21,schnitzler_else_1924.txt,1920.0,Fräulein Else,Arthur Schnitzler,http://d-nb.info/gnd/118609807,Arthur,Schnitzler,1862,1931,männlich,schnitzler_else_1924.txt,1924.0,Novelle,24987,Deutschland; Österreich,https://www.deutschestextarchiv.de/book/show/schnitzler_else_1924,1860-1879,vienna,sunset
22,Schnitzler_Therese_gutenberg.txt,1880.0,Therese,Arthur Schnitzler,http://d-nb.info/gnd/118609807,Arthur,Schnitzler,1862,1931,männlich,Schnitzler_Therese_gutenberg.txt,1928.0,Roman,96520,Deutschland; Österreich,https://www.projekt-gutenberg.org/schnitzl/therese/therese.html,1860-1879,vienna,sunset
23,Schurig_DerDoppelgängerNeunneueBeethoven-Novellen_gutenberg.txt,1890.0,Der Doppelgänger. Neun neue Beethoven-Novellen,Arthur Schurig,http://d-nb.info/gnd/117311340,Arthur,Schurig,1870,1929,männlich,Schurig_DerDoppelgängerNeunneueBeethoven-Novellen_gutenberg.txt,1928.0,Novelle,17488,Deutschland,https://www.projekt-gutenberg.org/schurig/doppelga/doppelga.html,1860-1879,vienna,sunset
24,Landsberger_LiebeundBananen_gutenberg.txt,1890.0,Liebe und Bananen,Artur Landsberger,http://d-nb.info/gnd/116681691,Artur,Landsberger,1876,1933,männlich,Landsberger_LiebeundBananen_gutenberg.txt,1927.0,Roman,48844,Deutschland; Jüdischer Kulturkreis,https://www.projekt-gutenberg.org/landsbrg/bananen/bananen.html,1860-1879,berlin,sunset
25,Landsberger_MenschundRichter_gutenberg.txt,1890.0,Mensch und Richter,Artur Landsberger,http://d-nb.info/gnd/116681691,Artur,Landsberger,1876,1933,männlich,Landsberger_MenschundRichter_gutenberg.txt,1931.0,Roman,60438,Deutschland; Jüdischer Kulturkreis,https://www.projekt-gutenberg.org/landsbrg/menschri/menschri.html,1860-1879,berlin,sunset
26,Landsberger_VillaimTiergarten_gutenberg.txt,1890.0,Villa im Tiergarten,Artur Landsberger,http://d-nb.info/gnd/116681691,Artur,Landsberger,1876,1933,männlich,Landsberger_VillaimTiergarten_gutenberg.txt,1924.0,Roman,93700,Deutschland; Jüdischer Kulturkreis,https://www.projekt-gutenberg.org/landsbrg/villtier/villtier.html,1860-1879,berlin,sunset
27,Groner_WarenhausGroß&Comp_gutenberg.txt,1870.0,Warenhaus Groß & Comp.,Auguste Groner,http://d-nb.info/gnd/119196778,Auguste,Groner,1850,1929,weiblich,Groner_WarenhausGroß&Comp_gutenberg.txt,1907.0,Roman,72132,Österreich,https://www.projekt-gutenberg.org/groner/warenhau/warenhau.html,1840-1859,vienna,sunset
28,Groller_DieTochterdesRegimentsundandereNovellen_gutenberg.txt,1860.0,Die Tochter des Regiments und andere Novellen,Balduin Groller,http://d-nb.info/gnd/142373672,Balduin,Groller,1848,1916,männlich,Groller_DieTochterdesRegimentsundandereNovellen_gutenberg.txt,1888.0,Novelle,37059,Rumänien; Ungarn; Österreich,https://www.projekt-gutenberg.org/groller/regiment/regiment.html,1840-1859,vienna,sunset
29,Groller_Tötesie_gutenberg.txt,1860.0,Töte sie!,Balduin Groller,http://d-nb.info/gnd/142373672,Balduin,Groller,1848,1916,männlich,Groller_Tötesie_gutenberg.txt,1892.0,Roman,45349,Rumänien; Ungarn; Österreich,https://www.projekt-gutenberg.org/groller/toetesie/toetesie.html,1840-1859,vienna,sunset
30,Behrens_AusdemLebenmeineraltenFreundin_gutenberg.txt,1860.0,Aus dem Leben meiner alten Freundin,Bertha Behrens,http://d-nb.info/gnd/104352787,Bertha,Behrens,1848,1920,weiblich,Behrens_AusdemLebenmeineraltenFreundin_gutenberg.txt,1878.0,Roman,82989,Deutschland,https://www.projekt-gutenberg.org/heimburg/altfreun/altfreun.html,1840-1859,vienna,sunset
31,Suttner_DieWaffennieder_gutenberg.txt,1860.0,Die Waffen nieder!,Bertha von Suttner,http://d-nb.info/gnd/118620126,Bertha von,Suttner,1843,1914,weiblich,Suttner_DieWaffennieder_gutenberg.txt,1889.0,Roman,133998,Tschechische Republik; Österreich,https://www.projekt-gutenberg.org/suttner/waffenni/waffenni.html,1840-1859,vienna,sunset
32,Suttner_Martha'sKinder_zeno.txt,1860.0,Martha's Kinder,Bertha von Suttner,http://d-nb.info/gnd/118620126,Bertha von,Suttner,1843,1914,weiblich,Suttner_Martha'sKinder_zeno.txt,1902.0,Roman,88458,Tschechische Republik; Österreich,"http://www.zeno.org/Literatur/M/Suttner,+Bertha+von/Romane/Martha%27s+Kinder",1840-1859,vienna,sunset
33,Duncker_DieGraueGasse_gutenberg.txt,1870.0,Die Graue Gasse,Dora Duncker,http://d-nb.info/gnd/116251654,Dora,Duncker,1855,1916,weiblich,Duncker_DieGraueGasse_gutenberg.txt,1906.0,Roman,60979,Deutschland,https://www.projekt-gutenberg.org/duncker/graugass/graugass.html,1840-1859,berlin,sunset
34,Duncker_Grossstadt_gutenberg.txt,1870.0,Grossstadt,Dora Duncker,http://d-nb.info/gnd/116251654,Dora,Duncker,1855,1916,weiblich,Duncker_Grossstadt_gutenberg.txt,1900.0,Roman,72077,Deutschland,https://www.projekt-gutenberg.org/duncker/grosstad/grosstad.html,1840-1859,berlin,sunset
35,Duncker_Großstadt_zeno.txt,1870.0,Großstadt,Dora Duncker,http://d-nb.info/gnd/116251654,Dora,Duncker,1855,1916,weiblich,Duncker_Großstadt_zeno.txt,1900.0,Roman,72112,Deutschland,"http://www.zeno.org/Literatur/M/Duncker,+Dora/Roman/Gro%C3%9Fstadt",1840-1859,berlin,sunset
36,Bürstenbinder_Hexengold_gutenberg.txt,1850.0,Hexengold,E. Werner,https://d-nb.info/gnd/115341307,Elisabeth,Werner,1838,1918,weiblich,Bürstenbinder_Hexengold_gutenberg.txt,1900.0,Erzählung,107970,Deutschland; Italien,https://www.projekt-gutenberg.org/wernere/hexengol/hexengol.html,1820-1839,berlin,sunset
37,Bürstenbinder_Siegwart_gutenberg.txt,1850.0,Siegwart,E. Werner,https://d-nb.info/gnd/115341307,Elisabeth,Werner,1838,1918,weiblich,Bürstenbinder_Siegwart_gutenberg.txt,1909.0,Roman,97497,Deutschland; Italien,https://www.projekt-gutenberg.org/wernere/siegwart/siegwart.html,1820-1839,berlin,sunset
38,Ertl_AufderWegwacht.txt,1910.0,Auf der Wegwacht,Emil Ertl,http://d-nb.info/gnd/116568437,Emil,Ertl,1860,1935,männlich,Ertl_AufderWegwacht.txt,1911.0,Roman,127325,Österreich,https://www.projekt-gutenberg.org/ertl/wegwacht/wegwacht.html,1860-1879,vienna,sunset
39,Ertl_DieLeutevonblauenGuguckshaus.txt,1910.0,Die Leute von blauen Guguckshaus,Emil Ertl,http://d-nb.info/gnd/116568437,Emil,Ertl,1860,1935,männlich,Ertl_DieLeutevonblauenGuguckshaus.txt,1911.0,Roman,119114,Österreich,https://www.projekt-gutenberg.org/ertl/guguck/guguck.html,1860-1879,vienna,sunset
40,Ertl_Freiheitdieichmeine.txt,1900.0,Freiheit die ich meine,Emil Ertl,http://d-nb.info/gnd/116568437,Emil,Ertl,1860,1935,männlich,Ertl_Freiheitdieichmeine.txt,1909.0,Roman,194304,Österreich,https://www.projekt-gutenberg.org/ertl/freiheit/freiheit.html,1860-1879,vienna,sunset
41,Ertl_ImHauszumSeidenbaum.txt,1920.0,Im Haus zum Seidenbaum,Emil Ertl,http://d-nb.info/gnd/116568437,Emil,Ertl,1860,1935,männlich,Ertl_ImHauszumSeidenbaum.txt,1926.0,Roman,98781,Österreich,https://www.projekt-gutenberg.org/ertl/seidenba/seidenba.html,1860-1879,vienna,sunset
42,Hoffmann_DieSerapions-Brüder.txt,1820.0,Die Serapions-Brüder,Ernst Theodor Amadeus Hoffmann,http://d-nb.info/gnd/118552465,E. T. A.,Hoffmann,1776,1822,männlich,Hoffmann_DieSerapions-Brüder.txt,1821.0,Erzählung,368341,Deutschland,https://www.projekt-gutenberg.org/etahoff/serapion/serapion.html,1760-1779,berlin,sunset
43,Wildenbruch_Schwester-Seele.txt,1910.0,Schwester-Seele,Ernst von Wildenbruch,http://d-nb.info/gnd/118771760,Ernst von,Wildenbruch,1845,1909,männlich,Wildenbruch_Schwester-Seele.txt,1914.0,Roman,131641,Deutschland; Libanon; Syrien,https://www.projekt-gutenberg.org/wildenbr/schweste/schweste.html,1840-1859,berlin,sunset
44,Lewald_PrinzLouisFerdinand.txt,1840.0,Prinz Louis Ferdinand,Fanny Lewald,http://d-nb.info/gnd/118572393,Fanny,Lewald,1811,1889,weiblich,Lewald_PrinzLouisFerdinand.txt,1849.0,Roman,106392,Deutschland,https://www.projekt-gutenberg.org/lewald/prinzlou/prinzlou.html,1800-1819,berlin,sunset
45,Zobeltitz_BesserHerralsKnecht.txt,1900.0,Besser Herr als Knecht,Fedor von Zobeltitz,http://d-nb.info/gnd/119256096,Fedor von Zobeltitz,No surename,1857,1934,männlich,Zobeltitz_BesserHerralsKnecht.txt,1900.0,,91446,Deutschland; Polen,https://www.projekt-gutenberg.org/zobeltit/bessherr/bessherr.html,1840-1859,berlin,sunset
46,Zobeltitz_DerTelamone_gutenberg.txt,1870.0,Der Telamone,Fedor von Zobeltitz,http://d-nb.info/gnd/119256096,Fedor von Zobeltitz,No surename,1857,1934,männlich,Zobeltitz_DerTelamone_gutenberg.txt,1893.0,Roman,110536,Deutschland; Polen,https://www.projekt-gutenberg.org/zobeltit/telamone/telamone.html,1840-1859,berlin,sunset
47,Gaudy_NovellenundErzählungen1_gutenberg.txt,1820.0,Novellen und Erzählungen 1,Franz von Gaudy,https://d-nb.info/gnd/104234431,Franz von Gaudy,No surename,1800,1840,männlich,Gaudy_NovellenundErzählungen1_gutenberg.txt,1837.0,Novelle,60463,Deutschland,https://www.projekt-gutenberg.org/gaudy/werke3/book.html,1800-1819,vienna,sunset
48,Kobell_Wildanger_gutenberg.txt,1820.0,Wildanger,Franz von Kobell,http://d-nb.info/gnd/116263431,Franz von Kobell,No surename,1803,1882,männlich,Kobell_Wildanger_gutenberg.txt,1859.0,Erzählung,114179,Deutschland,https://www.projekt-gutenberg.org/kobell/wildangr/wildangr.html,1800-1819,vienna,sunset
49,Kraze_Amey_gutenberg.txt,1890.0,Amey,Friederike Henriette Kraze,http://d-nb.info/gnd/119320525,Friede H. Kraze,No surename,1870,1936,weiblich,Kraze_Amey_gutenberg.txt,1922.0,Roman,100829,Deutschland,https://www.projekt-gutenberg.org/kraze/amey/amey.html,1860-1879,berlin,sunset
50,nicolai_nothanker02_1775.txt,1810.0,Das Leben und die Meinungen des Herrn Magister Sebaldus Nothanker,Friedrich Nicolai,http://d-nb.info/gnd/118587668,Friedrich,Nicolai,1733,1811,männlich,nicolai_nothanker02_1775.txt,1775.0,Roman,50215,Deutschland,https://www.deutschestextarchiv.de/book/show/nicolai_nothanker02_1775,1720-1739,berlin,sunset
51,Spielhagen_Sonntagskind.3.Band.txt,1890.0,Sonntagskind. 3. Band,Friedrich Spielhagen,http://d-nb.info/gnd/118616196,Friedrich,Spielhagen,1829,1911,männlich,Spielhagen_Sonntagskind.3.Band.txt,1893.0,Roman,74022,Deutschland,https://www.projekt-gutenberg.org/spielhag/sonntag3/sonntag3.html,1820-1839,berlin,sunset
52,Spielhagen_StummedesHimmels_gutenberg.txt,1840.0,Stumme des Himmels,Friedrich Spielhagen,http://d-nb.info/gnd/118616196,Friedrich,Spielhagen,1829,1911,männlich,Spielhagen_StummedesHimmels_gutenberg.txt,1895.0,Roman,132834,Deutschland,https://www.projekt-gutenberg.org/spielhag/stumme/stumme.html,1820-1839,berlin,sunset
53,Spielhagen_WaswilldaswerdenZweiterTheil.txt,1880.0,Was will das werden? Zweiter Theil,Friedrich Spielhagen,http://d-nb.info/gnd/118616196,Friedrich,Spielhagen,1829,1911,männlich,Spielhagen_WaswilldaswerdenZweiterTheil.txt,1885.0,Roman,126632,Deutschland,https://www.projekt-gutenberg.org/spielhag/waswill2/waswill2.html,1820-1839,berlin,sunset
54,Hackländer_ReiseindenOrient-ErsterBand.txt,1840.0,Reise in den Orient - Erster Band,Friedrich Wilhelm Hackländer,http://d-nb.info/gnd/118699962,Friedrich Wilhelm,Hackländer,1816,1877,männlich,Hackländer_ReiseindenOrient-ErsterBand.txt,1846.0,,81512,Deutschland,https://www.projekt-gutenberg.org/hacklaen/orient1/orient1.html,1800-1819,vienna,sunset
55,Mauthner_BöhmischeNovellen_gutenberg.txt,1860.0,Böhmische Novellen,Fritz Mauthner,http://d-nb.info/gnd/118579304,Fritz,Mauthner,1849,1923,männlich,Mauthner_BöhmischeNovellen_gutenberg.txt,1919.0,Novelle,101154,Deutschland; Tschechische Republik; Österreich,https://www.projekt-gutenberg.org/mauthner/boehmnov/boehmnov.html,1840-1859,vienna,sunset
56,Mauthner_DerneueAhasver.txt,1880.0,Der neue Ahasver,Fritz Mauthner,http://d-nb.info/gnd/118579304,Fritz,Mauthner,1849,1923,männlich,Mauthner_DerneueAhasver.txt,1882.0,Roman,110514,Deutschland; Tschechische Republik; Österreich,https://www.projekt-gutenberg.org/mauthner/ahasver/ahasver.html,1840-1859,berlin,sunset
57,Ompteda_MargretundOssana_gutenberg.txt,1880.0,Margret und Ossana,Georg von Ompteda,http://d-nb.info/gnd/100813283,Georg Freiherr von Ompteda,No surename,1863,1931,männlich,Ompteda_MargretundOssana_gutenberg.txt,1911.0,Roman,83082,Deutschland,https://www.projekt-gutenberg.org/ompteda/margreto/margreto.html,1860-1879,vienna,sunset
58,Ompteda_MariadaCaza_gutenberg.txt,1880.0,Maria da Caza,Georg von Ompteda,http://d-nb.info/gnd/100813283,Georg Freiherr von Ompteda,No surename,1863,1931,männlich,Ompteda_MariadaCaza_gutenberg.txt,1901.0,Roman,71086,Deutschland,https://www.projekt-gutenberg.org/ompteda/maria/maria.html,1860-1879,berlin,sunset
