ID,stylo_filename,decade,title,author,gnd,forename,surename,birth_year,death_year,gender,filename,pubyear,genre,text_length,sorted_nationality,sources,timeslot,city,corpus
119,Fischer_FamilieDungs_gutenberg.txt,1880.0,Familie Dungs,Kurt Aram,http://d-nb.info/gnd/104086424,Kurt,Aram,1869,1934,männlich,Fischer_FamilieDungs_gutenberg.txt,1913.0,Roman,79160,Deutschland,https://www.projekt-gutenberg.org/aram/dungs/dungs.html,1860-1879,berlin,sunset
120,Fischer_Leda_gutenberg.txt,1880.0,Leda,Kurt Aram,http://d-nb.info/gnd/104086424,Kurt,Aram,1869,1934,männlich,Fischer_Leda_gutenberg.txt,1926.0,Roman,78586,Deutschland,https://www.projekt-gutenberg.org/aram/leda/leda.html,1860-1879,berlin,sunset
121,Leipziger_Mascotte.txt,1920.0,Mascotte,Leo Leipziger,https://d-nb.info/gnd/116884029,Leo,Leipziger,1861,1922,männlich,Leipziger_Mascotte.txt,1920.0,Roman,52845,Deutschland,https://www.projekt-gutenberg.org/leipzige/mascotte/mascotte.html,1860-1879,berlin,sunset
122,Sacher-Masoch_Lola_gutenberg.txt,1850.0,Lola,Leopold von Sacher-Masoch,http://d-nb.info/gnd/118604570,Leopold von,Sacher-Masoch,1836,1895,männlich,Sacher-Masoch_Lola_gutenberg.txt,1893.0,Erzählung,51523,Deutschland; Österreich,https://www.projekt-gutenberg.org/sacher-m/lola/lola.html,1820-1839,vienna,sunset
123,Schücking_AusdenTagendergroßenKaiserin.txt,1850.0,Aus den Tagen der großen Kaiserin,Levin Schücking,http://d-nb.info/gnd/118762109,Levin,Schücking,1814,1883,männlich,Schücking_AusdenTagendergroßenKaiserin.txt,1858.0,Novelle,72811,Deutschland,https://www.projekt-gutenberg.org/schueckg/gesno2-2/gesno2-2.html,1800-1819,vienna,sunset
124,Schücking_DerKampfimSpessart_gutenberg.txt,1830.0,Der Kampf im Spessart,Levin Schücking,http://d-nb.info/gnd/118762109,Levin,Schücking,1814,1883,männlich,Schücking_DerKampfimSpessart_gutenberg.txt,1875.0,Novelle,59744,Deutschland,https://www.projekt-gutenberg.org/schueckg/kampfspe/kampfspe.html,1800-1819,vienna,sunset
125,Schücking_DeutscheKämpferAnhang.txt,1870.0,Deutsche Kämpfer/Anhang,Levin Schücking,http://d-nb.info/gnd/118762109,Levin,Schücking,1814,1883,männlich,Schücking_DeutscheKämpferAnhang.txt,1870.0,Novelle,94504,Deutschland,https://www.projekt-gutenberg.org/schueckg/gesno2-7/gesno2-7.html,1800-1819,vienna,sunset
126,Schücking_EinSohndesVolkes.ErsterTheil.txt,1840.0,Ein Sohn des Volkes. Erster Theil,Levin Schücking,http://d-nb.info/gnd/118762109,Levin,Schücking,1814,1883,männlich,Schücking_EinSohndesVolkes.ErsterTheil.txt,1849.0,Roman,56556,Deutschland,https://www.projekt-gutenberg.org/schueckg/sohnvol1/sohnvol1.html,1800-1819,vienna,sunset
127,Schücking_EinSohndesVolkes.ZweiterTheil.txt,1840.0,Ein Sohn des Volkes. Zweiter Theil,Levin Schücking,http://d-nb.info/gnd/118762109,Levin,Schücking,1814,1883,männlich,Schücking_EinSohndesVolkes.ZweiterTheil.txt,1849.0,Roman,53505,Deutschland,https://www.projekt-gutenberg.org/schueckg/sohnvol2/sohnvol2.html,1800-1819,vienna,sunset
128,Schücking_EinesKriegsknechtsAbenteuer.txt,1860.0,Eines Kriegsknechts Abenteuer,Levin Schücking,http://d-nb.info/gnd/118762109,Levin,Schücking,1814,1883,männlich,Schücking_EinesKriegsknechtsAbenteuer.txt,1861.0,Novelle,77095,Deutschland,https://www.projekt-gutenberg.org/schueckg/gesno2-3/gesno2-3.html,1800-1819,vienna,sunset
129,Braun_Lebenssucher_gutenberg.txt,1880.0,Lebenssucher,Lily Braun,http://d-nb.info/gnd/11867353X,Lily,Braun,1865,1916,weiblich,Braun_Lebenssucher_gutenberg.txt,1915.0,Roman,116660,Deutschland,https://www.projekt-gutenberg.org/braun/lebenssu/lebenssu.html,1860-1879,berlin,sunset
130,Aston_RevolutionundContrerevolution_zeno.txt,1830.0,Revolution und Contrerevolution,Louise Aston,http://d-nb.info/gnd/118590901,Louise,Otto-Peters,1819,1895,weiblich,Aston_RevolutionundContrerevolution_zeno.txt,1849.0,Roman,69936,Deutschland,"http://www.zeno.org/Literatur/M/Aston,+Louise/Romane/Revolution+und+Contrerevolution",1800-1819,vienna,sunset
131,Otto-Peters_Nürnberg_zeno.txt,1830.0,Nürnberg,Louise Otto-Peters,http://d-nb.info/gnd/118590901,Louise,Otto-Peters,1819,1895,weiblich,Otto-Peters_Nürnberg_zeno.txt,1859.0,Roman,151948,Deutschland,"http://www.zeno.org/Literatur/M/Otto,+Louise/Romane/N%C3%BCrnberg",1800-1819,vienna,sunset
132,Rellstab_1812_gutenberg.txt,1810.0,1812,Ludwig Rellstab,https://d-nb.info/gnd/118744453,Ludwig,Rellstab,1799,1860,männlich,Rellstab_1812_gutenberg.txt,1834.0,Roman,363831,Deutschland,https://www.projekt-gutenberg.org/rellstab/1812/1812.html,1780-1799,berlin,sunset
133,Thoma_Altaich.txt,1910.0,Altaich,Ludwig Thoma,http://d-nb.info/gnd/118622072,Ludwig,Thoma,1867,1921,männlich,Thoma_Altaich.txt,1918.0,Erzählung,68012,Deutschland,https://www.projekt-gutenberg.org/thoma/altaich/altaich.html,1860-1879,berlin,sunset
134,Glass_GustelWildfang.txt,1900.0,Gustel Wildfang,Luise Glass,https://d-nb.info/gnd/116654288,Luise,Glass,1858,1933,weiblich,Glass_GustelWildfang.txt,1900.0,Roman,89159,Deutschland,https://www.projekt-gutenberg.org/glass/gustel/gustel.html,1840-1859,berlin,sunset
135,Mühlbach_BerlinundSansouccioderFriedrichderGroßeundseineFreunde.ErstesBuch.txt,1910.0,Berlin und Sansoucci oder Friedrich der Große und seine Freunde. Erstes Buch,Luise Mühlbach,https://d-nb.info/gnd/118585754,Luise,Mühlbach,1814,1873,weiblich,Mühlbach_BerlinundSansouccioderFriedrichderGroßeundseineFreunde.ErstesBuch.txt,1912.0,Roman,44560,Deutschland,https://www.projekt-gutenberg.org/muehlbac/berlin1/berlin1.html,1800-1819,berlin,sunset
136,Mühlbach_BerlinundSansoucci.DrittesBuch.txt,1910.0,Berlin und Sansoucci. Drittes Buch,Luise Mühlbach,https://d-nb.info/gnd/118585755,Luise,Mühlbach,1815,1874,weiblich,Mühlbach_BerlinundSansoucci.DrittesBuch.txt,1912.0,Roman,57778,Deutschland,https://www.projekt-gutenberg.org/muehlbac/berlin3/berlin3.html,1800-1819,berlin,sunset
137,Mühlbach_BerlinundSansoucci.ViertesBuch.txt,1910.0,Berlin und Sansoucci. Viertes Buch,Luise Mühlbach,https://d-nb.info/gnd/118585756,Luise,Mühlbach,1816,1875,weiblich,Mühlbach_BerlinundSansoucci.ViertesBuch.txt,1912.0,Roman,58246,Deutschland,https://www.projekt-gutenberg.org/muehlbac/berlin4/berlin4.html,1800-1819,berlin,sunset
138,Ebner-Eschenbach_ErzählungenAutobiographisches_gutenberg.txt,1850.0,"Erzählungen, Autobiographisches",Marie von Ebner-Eschenbach,http://d-nb.info/gnd/118528661,Marie von,Ebner-Eschenbach,1830,1916,weiblich,Ebner-Eschenbach_ErzählungenAutobiographisches_gutenberg.txt,1893.0,Erzählung,316074,Deutschland; Tschechische Republik; Österreich,https://www.projekt-gutenberg.org/ebnresch/erzauto/erzauto.html,1820-1839,vienna,sunset
139,Eyth_DerSchneidervonUlm.ErsterBand.txt,1900.0,Der Schneider von Ulm. Erster Band,Max Eyth,http://d-nb.info/gnd/118531603,Max,Eyth,1836,1906,männlich,Eyth_DerSchneidervonUlm.ErsterBand.txt,1906.0,Roman,106391,Deutschland; Großbritannien; Ägypten,https://www.projekt-gutenberg.org/eyth/ulm/ulm.html,1820-1839,vienna,sunset
140,Eyth_DerSchneidervonUlm.ZweiterBand.txt,1900.0,Der Schneider von Ulm. Zweiter Band,Max Eyth,http://d-nb.info/gnd/118531603,Max,Eyth,1836,1906,männlich,Eyth_DerSchneidervonUlm.ZweiterBand.txt,1906.0,Roman,123751,Deutschland; Großbritannien; Ägypten,https://www.projekt-gutenberg.org/eyth/ulm2/ulm2.html,1820-1839,vienna,sunset
141,Schmidt_DieKünischenFreibauern.txt,1900.0,Die Künischen Freibauern,Maximilian Schmidt,http://d-nb.info/gnd/118608886,Maximilian,Schmidt,1832,1919,männlich,Schmidt_DieKünischenFreibauern.txt,1905.0,Roman,68821,Deutschland,https://www.projekt-gutenberg.org/schmidtm/freibau/freibau.html,1820-1839,vienna,sunset
142,Hunnius_MeinWegzurKunst_gutenberg.txt,1870.0,Mein Weg zur Kunst,Monika Hunnius,http://d-nb.info/gnd/118815466,Monika,Hunnius,1858,1934,weiblich,Hunnius_MeinWegzurKunst_gutenberg.txt,1925.0,Roman,108780,Deutschland; Lettland,https://www.projekt-gutenberg.org/hunnius/wegkunst/wegkunst.html,1840-1859,berlin,sunset
143,Thümmel_ReiseindiemittäglichenProvinzenvonFrankreichimJahre1785-1786_zeno.txt,1810.0,Reise in die mittäglichen Provinzen von Frankreich im Jahre 1785-1786,Moritz August von Thümmel,http://d-nb.info/gnd/118622358,Moritz August von,Thümmel,1738,1817,männlich,Thümmel_ReiseindiemittäglichenProvinzenvonFrankreichimJahre1785-1786_zeno.txt,1803.0,Roman,289769,Deutschland,"http://www.zeno.org/Literatur/M/Th%C3%BCmmel,+Moritz+August+von/Roman/Reise+in+die+mitt%C3%A4glichen+Provinzen+von+Frankreich+im+Jahre+1785-1786",1720-1739,berlin,sunset
144,Höcker_DieSonnevonStMoritz_gutenberg.txt,1860.0,Die Sonne von St. Moritz,Oskar Höcker,http://d-nb.info/gnd/116923873,Oskar,Höcker,1840,1894,männlich,Höcker_DieSonnevonStMoritz_gutenberg.txt,1910.0,Roman,54361,Deutschland,https://www.projekt-gutenberg.org/hoecker/stmoritz/stmoritz.html,1840-1859,berlin,sunset
145,Kirschner_DerRosenkavalier_gutenberg.txt,1870.0,Der Rosenkavalier,Ossip Schubin,http://d-nb.info/gnd/117116955,Ossip,Schubin,1854,1934,weiblich,Kirschner_DerRosenkavalier_gutenberg.txt,1924.0,Roman,44452,unknown,https://www.projekt-gutenberg.org/schubin/rosenkav/rosenkav.html,1840-1859,vienna,sunset
146,Kirschner_GräfinErikasLehr-undWanderjahre_gutenberg.txt,1870.0,Gräfin Erikas Lehr- und Wanderjahre,Ossip Schubin,http://d-nb.info/gnd/117116955,Ossip,Schubin,1854,1934,weiblich,Kirschner_GräfinErikasLehr-undWanderjahre_gutenberg.txt,1892.0,Roman,130460,unknown,https://www.projekt-gutenberg.org/schubin/erika/erika.html,1840-1859,berlin,sunset
147,Schmidt_SemperderMann_gutenberg.txt,1880.0,Semper der Mann,Otto Ernst,http://d-nb.info/gnd/118682342,Otto,Ernst,1862,1926,männlich,Schmidt_SemperderMann_gutenberg.txt,1916.0,Roman,92267,Deutschland,https://www.projekt-gutenberg.org/ernst/semper3/semper3.html,1860-1879,berlin,sunset
148,Bierbaum_DieFreiersfahrtenundFreiersmeinungendesweiberfeindlichenHerrnPankraziusGraunzer_gutenberg.txt,1880.0,Die Freiersfahrten und Freiersmeinungen des weiberfeindlichen Herrn Pankrazius Graunzer,Otto Julius Bierbaum,http://d-nb.info/gnd/118510762,Otto Julius,Bierbaum,1865,1910,männlich,Bierbaum_DieFreiersfahrtenundFreiersmeinungendesweiberfeindlichenHerrnPankraziusGraunzer_gutenberg.txt,1898.0,Roman,52589,Deutschland; Polen,https://www.projekt-gutenberg.org/bierbaum/graunzer/graunzer.html,1860-1879,berlin,sunset
149,Bierbaum_PrinzKuckuck_gutenberg.txt,1880.0,Prinz Kuckuck,Otto Julius Bierbaum,http://d-nb.info/gnd/118510762,Otto Julius,Bierbaum,1865,1910,männlich,Bierbaum_PrinzKuckuck_gutenberg.txt,1906.0,Roman,236963,Deutschland; Polen,https://www.projekt-gutenberg.org/bierbaum/kuckuck/kuckuck.html,1860-1879,vienna,sunset
150,Stoessl_Menschendämmerung_gutenberg.txt,1890.0,Menschendämmerung,Otto Stoessl,http://d-nb.info/gnd/118798987,Otto,Stoessl,1875,1936,männlich,Stoessl_Menschendämmerung_gutenberg.txt,1929.0,Novelle,75404,Deutschland; Österreich,https://www.projekt-gutenberg.org/stoessl/menschdm/menschdm.html,1860-1879,vienna,sunset
151,Stoessl_Morgenrot_gutenberg.txt,1890.0,Morgenrot,Otto Stoessl,http://d-nb.info/gnd/118798987,Otto,Stoessl,1875,1936,männlich,Stoessl_Morgenrot_gutenberg.txt,1912.0,Roman,110831,Deutschland; Österreich,https://www.projekt-gutenberg.org/stoessl/morgrot/morgrot.html,1860-1879,vienna,sunset
152,Stoessl_Nachtgeschichten_gutenberg.txt,1890.0,Nachtgeschichten,Otto Stoessl,http://d-nb.info/gnd/118798987,Otto,Stoessl,1875,1936,männlich,Stoessl_Nachtgeschichten_gutenberg.txt,1926.0,Erzählung,65539,Deutschland; Österreich,https://www.projekt-gutenberg.org/stoessl/nachtges/nachtges.html,1860-1879,vienna,sunset
153,Stoessl_SonjasletzterName_gutenberg.txt,1890.0,Sonjas letzter Name,Otto Stoessl,http://d-nb.info/gnd/118798987,Otto,Stoessl,1875,1936,männlich,Stoessl_SonjasletzterName_gutenberg.txt,1908.0,Roman,57916,Deutschland; Österreich,https://www.projekt-gutenberg.org/stoessl/sonjas/sonjas.html,1860-1879,vienna,sunset
154,Ernst_DerschmaleWegzumGlück_gutenberg.txt,1880.0,Der schmale Weg zum Glück,Paul Ernst,http://d-nb.info/gnd/118530909,Paul,Ernst,1866,1933,männlich,Ernst_DerschmaleWegzumGlück_gutenberg.txt,1904.0,Roman,99598,Deutschland; Österreich,https://www.projekt-gutenberg.org/ernstp/schmalgl/schmalgl.html,1860-1879,berlin,sunset
155,Heyse_KinderderWelt_gutenberg.txt,1850.0,Kinder der Welt,Paul Heyse,http://d-nb.info/gnd/118550772,Paul,Heyse,1830,1914,männlich,Heyse_KinderderWelt_gutenberg.txt,1872.0,Roman,231016,Deutschland,https://www.projekt-gutenberg.org/heyse/kindwelt/kindwelt.html,1820-1839,berlin,sunset
156,Heyse_MenschenundSchicksale.txt,1900.0,Menschen und Schicksale,Paul Heyse,http://d-nb.info/gnd/118550772,Paul,Heyse,1830,1914,männlich,Heyse_MenschenundSchicksale.txt,1908.0,Novelle,88321,Deutschland,https://www.projekt-gutenberg.org/heyse/menschic/menschic.html,1820-1839,berlin,sunset
157,Langenscheidt_BlondesGift_gutenberg.txt,1880.0,Blondes Gift,Paul Langenscheidt,https://d-nb.info/gnd/116708131,Paul,Langenscheidt,1860,1925,männlich,Langenscheidt_BlondesGift_gutenberg.txt,1912.0,Roman,59442,Deutschland,https://www.projekt-gutenberg.org/langens/blongift/blongift.html,1860-1879,berlin,sunset
158,Schreckenbach_DerdeutscheHerzog_gutenberg.txt,1880.0,Der deutsche Herzog,Paul Schreckenbach,http://d-nb.info/gnd/117033669,Paul,Schreckenbach,1866,1923,männlich,Schreckenbach_DerdeutscheHerzog_gutenberg.txt,1922.0,Roman,73926,Deutschland,https://www.projekt-gutenberg.org/schrecke/deutherz/deutherz.html,1860-1879,vienna,sunset
159,Schreckenbach_DergetreueKleist_gutenberg.txt,1880.0,Der getreue Kleist,Paul Schreckenbach,http://d-nb.info/gnd/117033669,Paul,Schreckenbach,1866,1923,männlich,Schreckenbach_DergetreueKleist_gutenberg.txt,1909.0,Roman,72256,Deutschland,https://www.projekt-gutenberg.org/schrecke/kleist/kleist.html,1860-1879,berlin,sunset
160,Roßegger_WaldheimatErzählungenausderJugendzeit_zeno.txt,1860.0,Waldheimat. Erzählungen aus der Jugendzeit,Peter Rosegger,http://d-nb.info/gnd/118602667,Peter,Rosegger,1843,1918,männlich,Roßegger_WaldheimatErzählungenausderJugendzeit_zeno.txt,1877.0,Erzählung,362803,Deutschland; Österreich,"http://www.zeno.org/Literatur/M/Rosegger,+Peter/Erz%C3%A4hlungen/Waldheimat.+Erz%C3%A4hlungen+aus+der+Jugendzeit",1840-1859,vienna,sunset
161,Schweichel_DerFalknervonSt.Vigil.txt,1880.0,Der Falkner von St. Vigil,Robert Schweichel,http://d-nb.info/gnd/117397032,Robert,Schweichel,1821,1907,männlich,Schweichel_DerFalknervonSt.Vigil.txt,1881.0,Roman,232705,Deutschland,https://www.projekt-gutenberg.org/schweich/stvigil/stvigil.html,1820-1839,vienna,sunset
162,Hawel_DrThornsLebensabend_gutenberg.txt,1880.0,Dr. Thorns Lebensabend,Rudolf Hawel,http://d-nb.info/gnd/137795106,Rudolf,Hawel,1860,1923,männlich,Hawel_DrThornsLebensabend_gutenberg.txt,1916.0,Roman,94389,Deutschland; Österreich,https://www.projekt-gutenberg.org/hawel/thorn/thorn.html,1860-1879,vienna,sunset
163,Stratz_ArmeThea.txt,1890.0,Arme Thea,Rudolph Stratz,http://d-nb.info/gnd/117309087,Rudolf,Stratz,1864,1936,männlich,Stratz_ArmeThea.txt,1896.0,Roman,54790,Deutschland,https://www.projekt-gutenberg.org/stratz/armethea/armethea.html,1860-1879,berlin,sunset
164,Stratz_DasLichtvonOsten.txt,1910.0,Das Licht von Osten,Rudolph Stratz,http://d-nb.info/gnd/117309087,Rudolf,Stratz,1864,1936,männlich,Stratz_DasLichtvonOsten.txt,1919.0,Roman,107319,Deutschland,https://www.projekt-gutenberg.org/stratz/lichtost/lichtost.html,1860-1879,berlin,sunset
165,Stratz_DiekleineElten.txt,1890.0,Die kleine Elten,Rudolph Stratz,http://d-nb.info/gnd/117309087,Rudolf,Stratz,1864,1936,männlich,Stratz_DiekleineElten.txt,1895.0,Roman,60865,Deutschland,https://www.projekt-gutenberg.org/stratz/elten/elten.html,1860-1879,berlin,sunset
166,Stratz_DuSchwertanmeinerLinken.txt,1910.0,Du Schwert an meiner Linken,Rudolph Stratz,http://d-nb.info/gnd/117309087,Rudolf,Stratz,1864,1936,männlich,Stratz_DuSchwertanmeinerLinken.txt,1912.0,Roman,112541,Deutschland,https://www.projekt-gutenberg.org/stratz/duschwer/duschwer.html,1860-1879,berlin,sunset
167,Stratz_FürDich.txt,1900.0,Für Dich,Rudolph Stratz,http://d-nb.info/gnd/117309087,Rudolf,Stratz,1864,1936,männlich,Stratz_FürDich.txt,1909.0,Roman,107226,Deutschland,https://www.projekt-gutenberg.org/stratz/fuerdich/fuerdich.html,1860-1879,berlin,sunset
168,Stratz_Herzblut_gutenberg.txt,1880.0,Herzblut,Rudolph Stratz,http://d-nb.info/gnd/117309087,Rudolf,Stratz,1864,1936,männlich,Stratz_Herzblut_gutenberg.txt,1908.0,Roman,95117,Deutschland,https://www.projekt-gutenberg.org/stratz/herzblut/herzblut.html,1860-1879,berlin,sunset
169,Stratz_Hexenkessel_gutenberg.txt,1880.0,Hexenkessel,Rudolph Stratz,http://d-nb.info/gnd/117309087,Rudolf,Stratz,1864,1936,männlich,Stratz_Hexenkessel_gutenberg.txt,1927.0,Roman,90561,Deutschland,https://www.projekt-gutenberg.org/stratz/hexenkes/hexenkes.html,1860-1879,berlin,sunset
170,Stratz_KarusselBerlin_gutenberg.txt,1880.0,Karussel Berlin,Rudolph Stratz,http://d-nb.info/gnd/117309087,Rudolf,Stratz,1864,1936,männlich,Stratz_KarusselBerlin_gutenberg.txt,1931.0,Roman,81575,Deutschland,https://www.projekt-gutenberg.org/stratz/karussel/karussel.html,1860-1879,berlin,sunset
171,Stratz_LiebVaterland.txt,1910.0,Lieb Vaterland,Rudolph Stratz,http://d-nb.info/gnd/117309087,Rudolf,Stratz,1864,1936,männlich,Stratz_LiebVaterland.txt,1911.0,Roman,78555,Deutschland,https://www.projekt-gutenberg.org/stratz/vaterlan/vaterlan.html,1860-1879,berlin,sunset
172,Goedsche_Biarritz.BandII.txt,1860.0,Biarritz. Band II,Sir John Retcliffe,https://d-nb.info/gnd/118599880,John,Retcliff,1817,1879,männlich,Goedsche_Biarritz.BandII.txt,1868.0,Roman,103388,Deutschland,https://www.projekt-gutenberg.org/retcliff/biarrit2/biarrit2.html,1800-1819,vienna,sunset
173,Goedsche_Biarritz.BandIII.txt,1860.0,Biarritz. Band III,Sir John Retcliffe,https://d-nb.info/gnd/118599881,John,Retcliff,1818,1880,männlich,Goedsche_Biarritz.BandIII.txt,1868.0,Roman,101372,Deutschland,https://www.projekt-gutenberg.org/retcliff/biarrit3/biarrit3.html,1800-1819,berlin,sunset
174,Goedsche_MagentaundSolferino.BandI.txt,1860.0,Magenta und Solferino. Band I,Sir John Retcliffe,https://d-nb.info/gnd/118599890,John,Retcliff,1827,1889,männlich,Goedsche_MagentaundSolferino.BandI.txt,1864.0,Roman,97386,Deutschland,https://www.projekt-gutenberg.org/retcliff/magsolf1/magsolf1.html,1820-1839,vienna,sunset
175,Goedsche_MagentaundSolferino.BandIII.txt,1860.0,Magenta und Solferino. Band III,Sir John Retcliffe,https://d-nb.info/gnd/118599892,John,Retcliff,1829,1891,männlich,Goedsche_MagentaundSolferino.BandIII.txt,1864.0,Roman,94812,Deutschland,https://www.projekt-gutenberg.org/retcliff/magsolf3/magsolf3.html,1820-1839,vienna,sunset
176,Goedsche_MagentaundSolferino.BandIV.txt,1860.0,Magenta und Solferino. Band IV,Sir John Retcliffe,https://d-nb.info/gnd/118599893,John,Retcliff,1830,1892,männlich,Goedsche_MagentaundSolferino.BandIV.txt,1864.0,Roman,91275,Deutschland,https://www.projekt-gutenberg.org/retcliff/magsolf4/magsolf4.html,1820-1839,vienna,sunset
177,Goedsche_Sebastopol_zeno.txt,1850.0,Sebastopol,Sir John Retcliffe,https://d-nb.info/gnd/118599898,John,Retcliff,1835,1897,männlich,Goedsche_Sebastopol_zeno.txt,1855.0,Roman,329010,Deutschland,"http://www.zeno.org/Literatur/M/Goedsche,+Herrmann/Roman/Sebastopol",1820-1839,vienna,sunset
178,Goedsche_Villafranca.txt,1860.0,"Villafranca, oder: Die Kabinette und die Revolutionen. Band I",Sir John Retcliffe,https://d-nb.info/gnd/118599899,John,Retcliff,1836,1898,männlich,Goedsche_Villafranca.txt,1860.0,Roman,115741,Deutschland,https://www.projekt-gutenberg.org/retcliff/villafr1/villafr1.html,1820-1839,vienna,sunset
