ID,stylo_filename,decade,title,author,gnd,forename,surename,birth_year,death_year,gender,filename,pubyear,genre,text_length,sorted_nationality,sources,timeslot,city,corpus
179,Goedsche_VillafrancaII.txt,1860.0,"Villafranca, oder: Die Kabinette und die Revolutionen. Band II",Sir John Retcliffe,https://d-nb.info/gnd/118599900,John,Retcliff,1837,1899,männlich,Goedsche_VillafrancaII.txt,1860.0,Roman,118504,Deutschland,https://www.projekt-gutenberg.org/retcliff/villafr2/villafr2.html,1820-1839,vienna,sunset
180,Goedsche_ZehnJahre!!BandII.txt,1860.0,Zehn Jahre!! Band II,Sir John Retcliffe,https://d-nb.info/gnd/118599904,John,Retcliff,1841,1903,männlich,Goedsche_ZehnJahre!!BandII.txt,1861.0,Roman,95395,Deutschland,https://www.projekt-gutenberg.org/retcliff/10jahr-2/10jahr-2.html,1840-1859,berlin,sunset
181,Goedsche_ZehnJahre!!BandIV.txt,1860.0,Zehn Jahre!! Band IV,Sir John Retcliffe,https://d-nb.info/gnd/118599906,John,Retcliff,1843,1905,männlich,Goedsche_ZehnJahre!!BandIV.txt,1861.0,Roman,97000,Deutschland,https://www.projekt-gutenberg.org/retcliff/10jahr-4/10jahr-4.html,1840-1859,berlin,sunset
182,Grossmann_DiePartei_gutenberg.txt,1890.0,Die Partei,Stefan Grossmann,http://d-nb.info/gnd/118542664,Stefan,Großmann,1875,1935,männlich,Grossmann_DiePartei_gutenberg.txt,1919.0,Roman,79367,Deutschland; Österreich,https://www.projekt-gutenberg.org/grossman/partei/partei.html,1860-1879,vienna,sunset
183,fontane_briest_1896.txt,1890.0,Effi Briest,Theodor Fontane,http://d-nb.info/gnd/118534262,Theodor,Fontane,1819,1898,männlich,fontane_briest_1896.txt,1896.0,Roman,96367,Deutschland,https://www.deutschestextarchiv.de/book/show/fontane_briest_1896,1800-1819,berlin,sunset
184,Fontane_GrafPetöfy_zeno.txt,1830.0,Graf Petöfy,Theodor Fontane,http://d-nb.info/gnd/118534262,Theodor,Fontane,1819,1898,männlich,Fontane_GrafPetöfy_zeno.txt,1883.0,Roman,59420,Deutschland,"http://www.zeno.org/Literatur/M/Fontane,+Theodor/Romane/Graf+Pet%C3%B6fy",1800-1819,vienna,sunset
185,Mügge_DieböseGräfin.txt,1850.0,Die böse Gräfin,Theodor Mügge,http://d-nb.info/gnd/119044765,Theodor,Mügge,1806,1861,männlich,Mügge_DieböseGräfin.txt,1854.0,Novelle,44370,Deutschland,https://www.projekt-gutenberg.org/muegge/09boesgr/09boesgr.html,1800-1819,vienna,sunset
186,Mügge_DieErben.txt,1850.0,Die Erben,Theodor Mügge,http://d-nb.info/gnd/119044765,Theodor,Mügge,1806,1861,männlich,Mügge_DieErben.txt,1850.0,Novelle,40676,Deutschland,https://www.projekt-gutenberg.org/muegge/02-erben/02-erben.html,1800-1819,vienna,sunset
187,Mügge_ErinnerungeneinesDiplomaten.txt,1850.0,Erinnerungen eines Diplomaten,Theodor Mügge,http://d-nb.info/gnd/119044765,Theodor,Mügge,1806,1861,männlich,Mügge_ErinnerungeneinesDiplomaten.txt,1854.0,Novelle,55205,Deutschland,https://www.projekt-gutenberg.org/muegge/05erinne/05erinne.html,1800-1819,vienna,sunset
188,Riehl_DurchtausendJahreBand2_gutenberg.txt,1840.0,"Durch tausend Jahre, Band 2",Wilhelm Heinrich Riehl,http://d-nb.info/gnd/118600850,Wilhelm Heinrich,Riehl,1823,1897,männlich,Riehl_DurchtausendJahreBand2_gutenberg.txt,1856.0,Novelle,137239,Deutschland,https://www.projekt-gutenberg.org/riehl/kultnov2/kultnov2.html,1820-1839,vienna,sunset
189,Riehl_DurchtausendJahreBand3_gutenberg.txt,1840.0,"Durch tausend Jahre, Band 3",Wilhelm Heinrich Riehl,http://d-nb.info/gnd/118600850,Wilhelm Heinrich,Riehl,1823,1897,männlich,Riehl_DurchtausendJahreBand3_gutenberg.txt,1861.0,Novelle,134956,Deutschland,https://www.projekt-gutenberg.org/riehl/kultnov3/kultnov3.html,1820-1839,vienna,sunset
190,Riehl_DurchtausendJahreBand4_gutenberg.txt,1840.0,"Durch tausend Jahre, Band 4",Wilhelm Heinrich Riehl,http://d-nb.info/gnd/118600850,Wilhelm Heinrich,Riehl,1823,1897,männlich,Riehl_DurchtausendJahreBand4_gutenberg.txt,1879.0,Novelle,116205,Deutschland,https://www.projekt-gutenberg.org/riehl/kultnov4/kultnov4.html,1820-1839,vienna,sunset
191,Riehl_KulturgeschichtlicheNovellen_zeno.txt,1840.0,Kulturgeschichtliche Novellen,Wilhelm Heinrich Riehl,http://d-nb.info/gnd/118600850,Wilhelm Heinrich,Riehl,1823,1897,männlich,Riehl_KulturgeschichtlicheNovellen_zeno.txt,1864.0,Erzählung,94681,Deutschland,"http://www.zeno.org/Literatur/M/Riehl,+Wilhelm+Heinrich+von/Erz%C3%A4hlungen/Kulturgeschichtliche+Novellen",1820-1839,vienna,sunset
192,Meyer-Förster_Heidenstamm_gutenberg.txt,1880.0,Heidenstamm,Wilhelm Meyer-Förster,http://d-nb.info/gnd/117004057,Wilhelm,Meyer-Förster,1862,1934,männlich,Meyer-Förster_Heidenstamm_gutenberg.txt,1901.0,Roman,53677,Deutschland,https://www.projekt-gutenberg.org/meyerfoe/heidenst/heidenst.html,1860-1879,berlin,sunset
193,Raabe_AlteNester_zeno.txt,1850.0,Alte Nester,Wilhelm Raabe,http://d-nb.info/gnd/118597442,Wilhelm,Raabe,1831,1910,männlich,Raabe_AlteNester_zeno.txt,1880.0,Roman,83816,Deutschland,"http://www.zeno.org/Literatur/M/Raabe,+Wilhelm/Romane/Alte+Nester",1820-1839,berlin,sunset
194,Raabe_DerSchüdderump_zeno.txt,1850.0,Der Schüdderump,Wilhelm Raabe,http://d-nb.info/gnd/118597442,Wilhelm,Raabe,1831,1910,männlich,Raabe_DerSchüdderump_zeno.txt,1869.0,Roman,117175,Deutschland,"http://www.zeno.org/Literatur/M/Raabe,+Wilhelm/Romane/Der+Sch%C3%BCdderump",1820-1839,vienna,sunset
195,raabe_akten_1896.txt,1890.0,Die Akten des Vogelsangs,Wilhelm Raabe,http://d-nb.info/gnd/118597442,Wilhelm,Raabe,1831,1910,männlich,raabe_akten_1896.txt,1896.0,Roman,62058,Deutschland,https://www.deutschestextarchiv.de/book/show/raabe_akten_1896,1820-1839,berlin,sunset
196,Raabe_DieAktendesVogelsangs.txt,1890.0,Die Akten des Vogelsangs,Wilhelm Raabe,http://d-nb.info/gnd/118597442,Wilhelm,Raabe,1831,1910,männlich,Raabe_DieAktendesVogelsangs.txt,1896.0,Roman,61784,Deutschland,https://www.projekt-gutenberg.org/raabe/akten/akten.html,1820-1839,berlin,sunset
197,Raabe_Holunderblüte.txt,1860.0,Holunderblüte,Wilhelm Raabe,http://d-nb.info/gnd/118597442,Wilhelm,Raabe,1831,1910,männlich,Raabe_Holunderblüte.txt,1863.0,Novelle,62231,Deutschland,https://www.projekt-gutenberg.org/raabe/gutmanns/gutmanns.html,1820-1839,vienna,sunset
198,Raabe_PfistersMühle.txt,1880.0,Pfisters Mühle,Wilhelm Raabe,http://d-nb.info/gnd/118597442,Wilhelm,Raabe,1831,1910,männlich,Raabe_PfistersMühle.txt,1884.0,Erzählung,52999,Deutschland,https://www.projekt-gutenberg.org/raabe/pfister/pfister.html,1820-1839,berlin,sunset
199,Polenz_Liebeistewig.txt,1900.0,Liebe ist ewig,Wilhelm von Polenz,http://d-nb.info/gnd/118803336,Wilhelm von,Polenz,1861,1903,männlich,Polenz_Liebeistewig.txt,1901.0,Roman,86681,Deutschland,https://www.projekt-gutenberg.org/polenz/liebewig/liebewig.html,1860-1879,berlin,sunset
200,Polenz_WurzellockerBand1_gutenberg.txt,1880.0,"Wurzellocker, Band 1",Wilhelm von Polenz,http://d-nb.info/gnd/118803336,Wilhelm von,Polenz,1861,1903,männlich,Polenz_WurzellockerBand1_gutenberg.txt,1902.0,Roman,59910,Deutschland,https://www.projekt-gutenberg.org/polenz/wurzel1/wurzel1.html,1860-1879,berlin,sunset
201,Häring_AlsKriegsfreiwilligernachFrankreich_gutenberg.txt,1810.0,Als Kriegsfreiwilliger nach Frankreich,Willibald Alexis,http://d-nb.info/gnd/118648071,Willibald,Alexis,1798,1871,männlich,Häring_AlsKriegsfreiwilligernachFrankreich_gutenberg.txt,1815.0,Roman,55288,Deutschland,https://www.projekt-gutenberg.org/alexis/freiwill/freiwill.html,1780-1799,berlin,sunset
202,Häring_Cabanis_gutenberg.txt,1810.0,Cabanis,Willibald Alexis,http://d-nb.info/gnd/118648071,Willibald,Alexis,1798,1871,männlich,Häring_Cabanis_gutenberg.txt,1832.0,Roman,127162,Deutschland,https://www.projekt-gutenberg.org/alexis/cabanis/cabanis.html,1780-1799,berlin,sunset
203,Häring_DerRolandvonBerlin.Band1.txt,1840.0,Der Roland von Berlin. Band 1,Willibald Alexis,http://d-nb.info/gnd/118648071,Willibald,Alexis,1798,1871,männlich,Häring_DerRolandvonBerlin.Band1.txt,1840.0,Roman,71871,Deutschland,https://www.projekt-gutenberg.org/alexis/roland1/roland1.html,1780-1799,berlin,sunset
204,Häring_DerRolandvonBerlin.Band2.txt,1840.0,Der Roland von Berlin. Band 2,Willibald Alexis,http://d-nb.info/gnd/118648071,Willibald,Alexis,1798,1871,männlich,Häring_DerRolandvonBerlin.Band2.txt,1840.0,Roman,68062,Deutschland,https://www.projekt-gutenberg.org/alexis/roland2/roland2.html,1780-1799,berlin,sunset
205,Häring_DerRolandvonBerlin.Band3.txt,1840.0,Der Roland von Berlin. Band 3,Willibald Alexis,http://d-nb.info/gnd/118648071,Willibald,Alexis,1798,1871,männlich,Häring_DerRolandvonBerlin.Band3.txt,1840.0,Roman,81414,Deutschland,https://www.projekt-gutenberg.org/alexis/roland3/roland3.html,1780-1799,berlin,sunset
206,Häring_DerWerwolf.Band2.txt,1840.0,Der Werwolf. Band 2,Willibald Alexis,http://d-nb.info/gnd/118648071,Willibald,Alexis,1798,1871,männlich,Häring_DerWerwolf.Band2.txt,1848.0,Roman,78743,Deutschland,https://www.projekt-gutenberg.org/alexis/werwolf2/werwolf2.html,1780-1799,berlin,sunset
207,Häring_DieHosendesHerrnvonBredow_gutenberg.txt,1810.0,Die Hosen des Herrn von Bredow,Willibald Alexis,http://d-nb.info/gnd/118648071,Willibald,Alexis,1798,1871,männlich,Häring_DieHosendesHerrnvonBredow_gutenberg.txt,1846.0,Roman,110185,Deutschland,https://www.projekt-gutenberg.org/alexis/bredow/bredow.html,1780-1799,berlin,sunset
208,Häring_Isegrimm_gutenberg.txt,1810.0,Isegrimm,Willibald Alexis,http://d-nb.info/gnd/118648071,Willibald,Alexis,1798,1871,männlich,Häring_Isegrimm_gutenberg.txt,1854.0,Roman,229551,Deutschland,https://www.projekt-gutenberg.org/alexis/isegrimm/isegrimm.html,1780-1799,berlin,sunset
209,Kirchbach_DasLebenaufderWalze_gutenberg.txt,1870.0,Das Leben auf der Walze,Wolfgang Kirchbach,http://d-nb.info/gnd/118989480,Wolfgang,Kirchbach,1857,1906,männlich,Kirchbach_DasLebenaufderWalze_gutenberg.txt,1892.0,Roman,94317,Deutschland,https://www.projekt-gutenberg.org/kirchbac/lebwalze/lebwalze.html,1840-1859,berlin,sunset
210,Kirchbach_DerLeiermannausBerlin.txt,1900.0,Der Leiermann aus Berlin,Wolfgang Kirchbach,http://d-nb.info/gnd/118989480,Wolfgang,Kirchbach,1857,1906,männlich,Kirchbach_DerLeiermannausBerlin.txt,1906.0,Roman,129291,Deutschland,https://www.projekt-gutenberg.org/kirchbac/leierman/leierman.html,1840-1859,berlin,sunset
211,Hermann_HenrietteJacoby_gutenberg,,Henriette Jacoby,Georg Hermann,https://d-nb.info/gnd/118703707,Georg,Hermann,1872,1944,männlich,Hermann_HenrietteJacoby_gutenberg,1908.0,Roman,95454,Deutschland; Niederlande,,,berlin,gsd
213,Kretzer_DerMannohneGewissen_gutenberg,,Der Mann ohne Gewissen,Max Kretzer,https://d-nb.info/gnd/118715917,Max,Kretzer,1854,1941,männlich,Kretzer_DerMannohneGewissen_gutenberg,1904.0,Roman,99437,Deutschland; Polen,,,berlin,gsd
215,Stinde_EmmadasgeheimnisvolleHausmädchen_gutenberg,,"Emma, das geheimnisvolle Hausmädchen",Julius Stinde,https://d-nb.info/gnd/118798932,Julius,Stinde,1845,1909,männlich,Stinde_EmmadasgeheimnisvolleHausmädchen_gutenberg,1904.0,Roman,56669,Deutschland,,,berlin,gsd
216,Hermann_JettchenGebert_gutenberg,,Jettchen Gebert,Georg Hermann,https://d-nb.info/gnd/118703706,Georg,Hermann,1871,1943,männlich,Hermann_JettchenGebert_gutenberg,1906.0,Roman,122570,Deutschland; Niederlande,,,berlin,gsd
217,Raabe_DieChronikderSperlingsgasse_gutenberg,,Die Chronik der Sperlingsgasse,Wilhelm Raabe,http://d-nb.info/gnd/118597442,Wilhelm,Raabe,1831,1910,männlich,Raabe_DieChronikderSperlingsgasse_gutenberg,1857.0,Roman,49268,Deutschland,,,vienna,gsd
218,Braune_JungeLeuteinderStadt_gutenberg,,Junge Leute in der Stadt,Rudolf Braune,https://d-nb.info/gnd/118514687,Rudolf,Braune,1907,1932,männlich,Braune_JungeLeuteinderStadt_gutenberg,1932.0,Roman,89244,Deutschland,,,berlin,gsd
219,Hoffmann_DesVettersEckfenster_zeno,,Des Vetters Eckfenster,E.T.A. Hoffmann,http://d-nb.info/gnd/118552465,E. T. A.,Hoffmann,1776,1822,männlich,Hoffmann_DesVettersEckfenster_zeno,1822.0,Erzählung,9555,Deutschland,,,berlin,gsd
220,Hermann_Rosenemil_gutenberg,,Rosenemil,Georg Hermann,https://d-nb.info/gnd/118703712,Georg,Hermann,1877,1949,männlich,Hermann_Rosenemil_gutenberg,1935.0,Roman,129468,Deutschland; Niederlande,,,berlin,gsd
221,Stinde_DerFamilieBuchholzdritterTheilWilhelmine_gutenberg,,Der Familie Buchholz dritter Theil. Wilhelmine,Julius Stinde,https://d-nb.info/gnd/118798930,Julius,Stinde,1843,1907,männlich,Stinde_DerFamilieBuchholzdritterTheilWilhelmine_gutenberg,1886.0,Roman,68256,Deutschland,,,berlin,gsd
223,Fallada_KleinerMann-wasnun_gutenberg,,Kleiner Mann - was nun?,Hans Fallada,https://d-nb.info/gnd/118531905,Hans,Fallada,1893,1947,männlich,Fallada_KleinerMann-wasnun_gutenberg,1932.0,Roman,106382,Deutschland,,,berlin,gsd
224,kretzer_timpe_1888,,Meister Timpe,Max Kretzer,https://d-nb.info/gnd/118715917,Max,Kretzer,1854,1941,männlich,kretzer_timpe_1888,1888.0,Roman,79439,Deutschland; Polen,,,berlin,gsd
225,Meyr_LudwigundAnnemarie_gutenberg,,Ludwig und Annemarie,Melchior Meyr,ttps://d-nb.info/gnd/118783688,Melchior,Meyr,1810,1871,männlich,Meyr_LudwigundAnnemarie_gutenberg,1856.0,Erzählung,80184,Deutschland,,,berlin,gsd
227,Ringelnatz_…linerRoma…_zeno,,…liner Roma…,Joachim Ringelnatz,https://d-nb.info/gnd/118601121,Joachim,Ringelnatz,1883,1934,männlich,Ringelnatz_…linerRoma…_zeno,1924.0,Roman,10264,Deutschland,,,berlin,gsd
228,Meyr_DieLehrersbraut_gutenberg,,Die Lehrersbraut,Melchior Meyr,ttps://d-nb.info/gnd/118783689,Melchior,Meyr,1811,1872,männlich,Meyr_DieLehrersbraut_gutenberg,1856.0,Erzählung,105379,Deutschland,,,berlin,gsd
233,Stinde_DerFamilieBuchholzzweiterTheil_gutenberg,,Der Familie Buchholz zweiter Theil,Julius Stinde,https://d-nb.info/gnd/118798929,Julius,Stinde,1842,1906,männlich,Stinde_DerFamilieBuchholzzweiterTheil_gutenberg,1885.0,Roman,63736,Deutschland,,,berlin,gsd
234,Fontane_Cécile_zeno,,Cécile,Theodor Fontane,http://d-nb.info/gnd/118534266,Theodor,Fontane,1823,1902,männlich,Fontane_Cécile_zeno,1886.0,Roman,59136,Deutschland,,,berlin,gsd
235,Fontane_Stine_zeno,,Stine,Theodor Fontane,http://d-nb.info/gnd/118534262,Theodor,Fontane,1819,1898,männlich,Fontane_Stine_zeno,1890.0,Roman,31474,Deutschland,,,berlin,gsd
236,Fontane_IrrungenWirrungen_zeno,,"Irrungen, Wirrungen",Theodor Fontane,http://d-nb.info/gnd/118534269,Theodor,Fontane,1826,1905,männlich,Fontane_IrrungenWirrungen_zeno,1887.0,Roman,55101,Deutschland,,,berlin,gsd
239,Stinde_HotelBuchholz_gutenberg,,Hotel Buchholz,Julius Stinde,https://d-nb.info/gnd/118798931,Julius,Stinde,1844,1908,männlich,Stinde_HotelBuchholz_gutenberg,1897.0,Roman,60220,Deutschland,,,berlin,gsd
241,Fontane_DerStechlin_zeno,,Der Stechlin,Theodor Fontane,http://d-nb.info/gnd/118534265,Theodor,Fontane,1822,1901,männlich,Fontane_DerStechlin_zeno,1898.0,Roman,131532,Deutschland,,,berlin,gsd
242,Fontane_MathildeMöring_zeno,,Mathilde Möring,Theodor Fontane,http://d-nb.info/gnd/118534270,Theodor,Fontane,1827,1906,männlich,Fontane_MathildeMöring_zeno,1906.0,Erzählung,34787,Deutschland,,,berlin,gsd
243,Sudermann_FrauSorge_gutenberg,,Frau Sorge,Hermann Sudermann,http://d-nb.info/gnd/118619853,Hermann,Sudermann,1857,1928,männlich,Sudermann_FrauSorge_gutenberg,1887.0,Roman,66879,Deutschland,,,berlin,gsd
244,Musil_DerMannohneEigenschaftenErstesBuch_gutenberg,,Der Mann ohne Eigenschaften. Erstes Buch,Robert Musil,https://d-nb.info/gnd/118585916,Robert,Musil,1880,1942,männlich,Musil_DerMannohneEigenschaftenErstesBuch_gutenberg,1930.0,Roman,270122,Deutschland; Italien; Schweiz; Österreich,,,vienna,gsd
245,Hermann_Kubinke_gutenberg,,Kubinke,Georg Hermann,https://d-nb.info/gnd/118703709,Georg,Hermann,1874,1946,männlich,Hermann_Kubinke_gutenberg,1910.0,Roman,87473,Deutschland; Niederlande,,,berlin,gsd
246,Hermann_Schnee_gutenberg,,Schnee,Georg Hermann,https://d-nb.info/gnd/118703713,Georg,Hermann,1878,1950,männlich,Hermann_Schnee_gutenberg,1921.0,Roman,87283,Deutschland; Niederlande,,,berlin,gsd
247,Viebig_KinderderEifel_gutenberg,,Kinder der Eifel,Clara Viebig,https://d-nb.info/gnd/118804448,Clara,Viebig,1860,1952,weiblich,Viebig_KinderderEifel_gutenberg,1897.0,Roman,60672,Deutschland,,,berlin,gsd
248,Polenz_DerGrabenhäger_gutenberg,,Der Grabenhäger,Wilhelm von Polenz,http://d-nb.info/gnd/118803336,Wilhelm von,Polenz,1861,1903,männlich,Polenz_DerGrabenhäger_gutenberg,1897.0,Roman,156400,Deutschland,,,berlin,gsd
249,Hessel_HeimlichesBerlin_gutenberg,,Heimliches Berlin,Franz Hessel,https://d-nb.info/gnd/118881280,Franz,Hessel,1880,1941,männlich,Hessel_HeimlichesBerlin_gutenberg,1927.0,Roman,27866,Deutschland; Frankreich,,,berlin,gsd
250,Alexis_RolandvonBerlin(Band1)_gutenberg,,Roland von Berlin (Band 1),Willibald Alexis,http://d-nb.info/gnd/118648071,Willibald,Alexis,1798,1871,männlich,Alexis_RolandvonBerlin(Band1)_gutenberg,1840.0,Roman,71872,Deutschland,,,berlin,gsd
251,Anzengruber_DergottüberlegenJakob_zeno,,Der gottüberlegen Jakob,Ludwig Anzengruber,http://d-nb.info/gnd/11850357X,Ludwig,Anzengruber,1839,1889,männlich,Anzengruber_DergottüberlegenJakob_zeno,1879.0,Roman,16160,Deutschland; Österreich,,,vienna,gsd
252,Fontane_VordemSturm_zeno,,Vor dem Sturm,Theodor Fontane,http://d-nb.info/gnd/118534263,Theodor,Fontane,1820,1899,männlich,Fontane_VordemSturm_zeno,1878.0,Roman,234731,Deutschland,,,berlin,gsd
253,Stinde_DieFamilieBuchholzAusdemLebenderHauptstadt_gutenberg,,Die Familie Buchholz. Aus dem Leben der Hauptstadt,Julius Stinde,https://d-nb.info/gnd/118798928,Julius,Stinde,1841,1905,männlich,Stinde_DieFamilieBuchholzAusdemLebenderHauptstadt_gutenberg,1884.0,Roman,72362,Deutschland,,,berlin,gsd
254,Hermann_EineZeitstirbt_gutenberg,,Eine Zeit stirbt,Georg Hermann,https://d-nb.info/gnd/118703708,Georg,Hermann,1873,1945,männlich,Hermann_EineZeitstirbt_gutenberg,1934.0,Roman,114113,Deutschland; Niederlande,,,berlin,gsd
255,Viebig_DasKreuzimVenn_gutenberg,,Das Kreuz im Venn,Clara Viebig,https://d-nb.info/gnd/118804448,Clara,Viebig,1860,1952,weiblich,Viebig_DasKreuzimVenn_gutenberg,1908.0,Roman,90198,Deutschland,,,berlin,gsd
257,Alexis_RolandvonBerlin(Band3)_gutenberg,,Roland von Berlin (Band 3),Willibald Alexis,http://d-nb.info/gnd/118648071,Willibald,Alexis,1798,1871,männlich,Alexis_RolandvonBerlin(Band3)_gutenberg,1840.0,Roman,81416,Deutschland,,,berlin,gsd
258,Fontane_DiePoggenpuhls_zeno,,Die Poggenpuhls,Theodor Fontane,http://d-nb.info/gnd/118534264,Theodor,Fontane,1821,1900,männlich,Fontane_DiePoggenpuhls_zeno,1896.0,Roman,34153,Deutschland,,,berlin,gsd
260,Fontane_LAdultera_zeno,,L'Adultera,Theodor Fontane,http://d-nb.info/gnd/118534267,Theodor,Fontane,1824,1903,männlich,Fontane_LAdultera_zeno,1888.0,Roman,47005,Deutschland,,,berlin,gsd
262,Meyr_GleichundGleich_gutenberg,,Gleich und Gleich,Melchior Meyr,ttps://d-nb.info/gnd/118783690,Melchior,Meyr,1812,1873,männlich,Meyr_GleichundGleich_gutenberg,1870.0,Erzählung,94859,Deutschland,,,berlin,gsd
263,Alexis_RolandvonBerlin(Band2)_gutenberg,,Roland von Berlin (Band 2),Willibald Alexis,http://d-nb.info/gnd/118648071,Willibald,Alexis,1798,1871,männlich,Alexis_RolandvonBerlin(Band2)_gutenberg,1840.0,Roman,68063,Deutschland,,,berlin,gsd
264,Kinkel_DieHeimatlosen_gutenberg,,Die Heimatlosen,Gottfried Kinkel,http://d-nb.info/gnd/11856224X,Gottfried,Kinkel,1815,1882,männlich,Kinkel_DieHeimatlosen_gutenberg,1849.0,Erzählung,57630,Deutschland; Schweiz,,,berlin,gsd
266,Musil_DerMannohneEigenschaftenZweitesBuch_gutenberg,,Der Mann ohne Eigenschaften. Zweites Buch,Robert Musil,https://d-nb.info/gnd/118585916,Robert,Musil,1880,1942,männlich,Musil_DerMannohneEigenschaftenZweitesBuch_gutenberg,1933.0,Roman,154544,Deutschland; Italien; Schweiz; Österreich,,,vienna,gsd
267,Fontane_FrauJennyTreibel_zeno,,Frau Jenny Treibel,Theodor Fontane,http://d-nb.info/gnd/118534268,Theodor,Fontane,1825,1904,männlich,Fontane_FrauJennyTreibel_zeno,1892.0,Roman,61609,Deutschland,,,berlin,gsd